,Date,tmax,tmin,prcp
51100,1990-11-28,56.67487684729064,34.004926108374384,25.0
51101,1990-11-29,52.73891625615764,29.82758620689655,8.920000000000002
51102,1990-11-30,52.847290640394085,30.064039408866996,2.58
51103,1990-12-01,53.40394088669951,30.465346534653467,3.6799999999999997
51104,1990-12-02,51.30541871921182,33.78217821782178,18.75
51105,1990-12-03,50.806930693069305,32.251231527093594,82.77
51106,1990-12-04,48.7192118226601,26.7192118226601,28.69
51107,1990-12-05,48.89054726368159,26.408866995073893,1.0799999999999998
51108,1990-12-06,49.460396039603964,27.679802955665025,1.54
51109,1990-12-07,49.87684729064039,29.00985221674877,11.260000000000002
51110,1990-12-08,53.93564356435643,28.896551724137932,3.28
51111,1990-12-09,57.029556650246306,30.399014778325125,4.57
51112,1990-12-10,57.724137931034484,32.09852216748769,9.94
51113,1990-12-11,55.85221674876847,32.17821782178218,2.5
51114,1990-12-12,54.714285714285715,34.59605911330049,1.6400000000000001
51115,1990-12-13,50.724137931034484,31.860696517412936,5.11
51116,1990-12-14,47.801980198019805,30.23152709359606,6.91
51117,1990-12-15,49.81188118811881,32.76847290640394,33.02
51118,1990-12-16,47.54455445544554,32.95544554455446,12.41
51119,1990-12-17,49.7970297029703,33.93069306930693,32.48
51120,1990-12-18,51.78817733990148,31.551724137931036,56.07999999999999
51121,1990-12-19,44.79207920792079,27.06896551724138,12.830000000000002
51122,1990-12-20,40.482587064676615,23.378109452736318,22.589999999999996
51123,1990-12-21,37.32512315270936,21.935960591133004,44.019999999999996
51124,1990-12-22,34.970443349753694,18.226600985221676,27.97
51125,1990-12-23,34.285714285714285,15.349753694581281,39.19
51126,1990-12-24,35.353233830845774,11.277227722772277,14.0
51127,1990-12-25,32.41089108910891,11.35960591133005,2.4400000000000004
51128,1990-12-26,32.45320197044335,14.458128078817735,9.28
51129,1990-12-27,38.275862068965516,19.52238805970149,31.659999999999997
51130,1990-12-28,42.75369458128079,25.0,21.78
51131,1990-12-29,42.55940594059406,23.084158415841586,31.590000000000003
51132,1990-12-30,41.663366336633665,17.62,51.21000000000001
51133,1990-12-31,39.600985221674875,16.458128078817733,5.220000000000001
51134,1991-01-01,41.04455445544554,20.292079207920793,3.6
51135,1991-01-02,39.17733990147783,20.75862068965517,14.02
51136,1991-01-03,34.16831683168317,20.029556650246306,13.8
51137,1991-01-04,34.71287128712871,20.15270935960591,8.68
51138,1991-01-05,39.467980295566505,23.386138613861387,18.77
51139,1991-01-06,39.039603960396036,25.07920792079208,25.949999999999996
51140,1991-01-07,38.65024630541872,22.56650246305419,39.44
51141,1991-01-08,37.881188118811885,24.507389162561577,8.68
51142,1991-01-09,37.6256157635468,26.300492610837438,33.92
51143,1991-01-10,40.33497536945813,27.00985221674877,55.94
51144,1991-01-11,42.13300492610838,29.428571428571427,70.39
51145,1991-01-12,43.98029556650246,27.463054187192117,21.5
51146,1991-01-13,44.94059405940594,27.45049504950495,3.56
51147,1991-01-14,48.60591133004926,29.261083743842363,16.68
51148,1991-01-15,48.847290640394085,31.771144278606965,41.42
51149,1991-01-16,48.59113300492611,32.916256157635466,31.12
51150,1991-01-17,46.86206896551724,29.852216748768473,4.15
51151,1991-01-18,48.108374384236456,29.295566502463053,18.85
51152,1991-01-19,48.881188118811885,31.475247524752476,26.979999999999997
51153,1991-01-20,44.66502463054187,25.689655172413794,11.13
51154,1991-01-21,36.00985221674877,17.561576354679804,4.24
51155,1991-01-22,37.76847290640394,15.497536945812808,1.8
51156,1991-01-23,41.54679802955665,19.371287128712872,5.79
51157,1991-01-24,37.45812807881774,19.541871921182267,31.7
51158,1991-01-25,35.8128078817734,15.645320197044335,5.210000000000001
51159,1991-01-26,39.477832512315274,17.354679802955665,1.61
51160,1991-01-27,44.78817733990148,22.39408866995074,9.61
51161,1991-01-28,45.645320197044335,24.527093596059114,9.77
51162,1991-01-29,41.92574257425743,21.59605911330049,22.39
51163,1991-01-30,43.41379310344828,22.137931034482758,41.190000000000005
51164,1991-01-31,45.12871287128713,21.753694581280786,9.15
51165,1991-02-01,50.69950738916256,23.76847290640394,1.9300000000000002
51166,1991-02-02,56.78817733990148,30.41871921182266,11.95
51167,1991-02-03,59.95566502463054,35.74384236453202,6.45
51168,1991-02-04,60.89108910891089,38.306930693069305,26.28
51169,1991-02-05,59.21782178217822,38.306930693069305,19.44
51170,1991-02-06,56.0,37.79802955665025,16.72
51171,1991-02-07,54.87192118226601,35.36945812807882,12.75
51172,1991-02-08,54.288557213930346,33.42079207920792,1.22
51173,1991-02-09,55.54187192118226,31.285714285714285,0.3
51174,1991-02-10,53.320197044334975,30.517241379310345,0.24000000000000002
51175,1991-02-11,49.58910891089109,28.2807881773399,1.56
51176,1991-02-12,51.93564356435643,28.178217821782177,4.97
51177,1991-02-13,53.524752475247524,35.13861386138614,26.1
51178,1991-02-14,50.48275862068966,29.413793103448278,22.0
51179,1991-02-15,40.53465346534654,20.108374384236452,4.109999999999999
51180,1991-02-16,43.42786069651741,20.89108910891089,3.8400000000000003
51181,1991-02-17,49.039408866995075,29.96039603960396,13.270000000000001
51182,1991-02-18,51.74384236453202,35.381188118811885,38.19
51183,1991-02-19,54.11330049261084,36.42857142857143,41.24
51184,1991-02-20,57.67487684729064,35.635467980295566,16.990000000000002
51185,1991-02-21,59.891625615763544,36.083743842364534,12.05
51186,1991-02-22,56.17733990147783,33.90147783251231,22.699999999999996
51187,1991-02-23,49.98514851485149,28.842364532019705,6.82
51188,1991-02-24,49.29207920792079,27.88118811881188,1.6099999999999999
51189,1991-02-25,47.91133004926108,27.216748768472907,4.12
51190,1991-02-26,46.30049261083744,26.645320197044335,4.3
51191,1991-02-27,48.88669950738916,26.600985221674875,7.049999999999999
51192,1991-02-28,55.03448275862069,30.693069306930692,18.77
51193,1991-03-01,58.275,38.085,81.35
51194,1991-03-02,55.7363184079602,36.554455445544555,57.17
51195,1991-03-03,52.62871287128713,32.881188118811885,70.60000000000001
51196,1991-03-04,55.32673267326733,32.86069651741293,33.129999999999995
51197,1991-03-05,59.595,33.681592039801,4.08
51198,1991-03-06,56.57425742574257,35.306930693069305,15.599999999999998
51199,1991-03-07,51.55940594059406,31.712871287128714,5.28
51200,1991-03-08,52.77114427860697,29.96039603960396,4.66
51201,1991-03-09,54.41293532338308,29.885,6.5200000000000005
51202,1991-03-10,54.398009950248756,31.514851485148515,4.1
51203,1991-03-11,55.51485148514851,33.12935323383085,5.44
51204,1991-03-12,53.57920792079208,34.17326732673267,29.26
51205,1991-03-13,51.37623762376238,34.52970297029703,26.12
51206,1991-03-14,48.54455445544554,32.603960396039604,10.91
51207,1991-03-15,49.58910891089109,31.435643564356436,10.0
51208,1991-03-16,52.7970297029703,33.59701492537314,16.38
51209,1991-03-17,56.33168316831683,37.34825870646766,46.15
51210,1991-03-18,58.90049751243781,38.681592039801,29.35
51211,1991-03-19,60.71782178217822,37.49009900990099,10.9
51212,1991-03-20,62.12376237623762,38.77114427860697,13.82
51213,1991-03-21,64.34653465346534,43.62871287128713,15.080000000000002
51214,1991-03-22,61.38805970149254,45.225,40.78
51215,1991-03-23,61.44278606965174,43.47,37.16
51216,1991-03-24,62.940298507462686,40.61691542288557,9.530000000000001
51217,1991-03-25,65.57213930348259,40.1044776119403,9.879999999999999
51218,1991-03-26,66.8019801980198,43.896039603960396,23.03
51219,1991-03-27,65.16336633663366,42.193069306930695,46.989999999999995
51220,1991-03-28,61.0990099009901,40.31188118811881,19.91
51221,1991-03-29,54.866336633663366,35.722772277227726,62.21
51222,1991-03-30,54.73267326732673,31.737623762376238,11.610000000000001
51223,1991-03-31,60.9009900990099,33.95049504950495,4.12
51224,1991-04-01,63.49009900990099,37.06467661691542,1.9000000000000004
51225,1991-04-02,64.03940886699507,39.14356435643565,3.92
51226,1991-04-03,67.19211822660098,41.50246305418719,13.330000000000002
51227,1991-04-04,70.76237623762377,45.364532019704434,26.230000000000004
51228,1991-04-05,73.94581280788178,49.23645320197044,36.19
51229,1991-04-06,76.73891625615764,51.172413793103445,12.379999999999999
51230,1991-04-07,75.46305418719211,52.443349753694584,9.370000000000001
51231,1991-04-08,71.67980295566502,50.91133004926108,45.95
51232,1991-04-09,68.61576354679804,46.793103448275865,33.87
51233,1991-04-10,64.09852216748769,41.556650246305416,9.690000000000001
51234,1991-04-11,60.701492537313435,41.65346534653465,18.730000000000004
51235,1991-04-12,61.556650246305416,43.89655172413793,55.3
51236,1991-04-13,61.556650246305416,44.78217821782178,54.96
51237,1991-04-14,63.772277227722775,45.59605911330049,67.22
51238,1991-04-15,65.86633663366337,45.03448275862069,40.91
51239,1991-04-16,68.51231527093596,45.93069306930693,4.46
51240,1991-04-17,68.66009852216749,46.522167487684726,18.21
51241,1991-04-18,65.52216748768473,46.49009900990099,32.07000000000001
51242,1991-04-19,63.70443349753695,45.76847290640394,33.19
51243,1991-04-20,61.33990147783251,43.7192118226601,20.66
51244,1991-04-21,60.0935960591133,42.40886699507389,34.95
51245,1991-04-22,63.21782178217822,42.33497536945813,16.54
51246,1991-04-23,66.24630541871922,43.37623762376238,21.089999999999996
51247,1991-04-24,68.86206896551724,44.49753694581281,11.71
51248,1991-04-25,68.87128712871286,46.423645320197046,20.67
51249,1991-04-26,71.23645320197045,49.9009900990099,16.990000000000002
51250,1991-04-27,71.69950738916256,51.073891625615765,42.29
51251,1991-04-28,72.10344827586206,50.9064039408867,43.13
51252,1991-04-29,70.4039408866995,50.724137931034484,57.69
51253,1991-04-30,69.64356435643565,48.83251231527094,29.860000000000003
51254,1991-05-01,69.96482412060301,47.535,9.070000000000002
51255,1991-05-02,68.61194029850746,46.80597014925373,11.96
51256,1991-05-03,67.03960396039604,46.85643564356435,42.25
51257,1991-05-04,68.21782178217822,48.84158415841584,25.619999999999997
51258,1991-05-05,68.70297029702971,47.875,56.85
51259,1991-05-06,67.87128712871286,47.36138613861386,31.28
51260,1991-05-07,70.23762376237623,47.51485148514851,14.559999999999999
51261,1991-05-08,71.7537688442211,49.65174129353234,38.18
51262,1991-05-09,72.40298507462687,53.08910891089109,24.9
51263,1991-05-10,75.5990099009901,55.42786069651741,14.499999999999998
51264,1991-05-11,78.87623762376238,56.975247524752476,8.920000000000002
51265,1991-05-12,80.81188118811882,58.20792079207921,17.8
51266,1991-05-13,81.71782178217822,58.004950495049506,24.189999999999998
51267,1991-05-14,81.85643564356435,57.95544554455446,18.009999999999998
51268,1991-05-15,81.10396039603961,57.31188118811881,21.939999999999998
51269,1991-05-16,81.16831683168317,58.475247524752476,40.400000000000006
51270,1991-05-17,77.68811881188118,56.43069306930693,47.230000000000004
51271,1991-05-18,72.0,54.36318407960199,36.58
51272,1991-05-19,73.06435643564356,53.48019801980198,19.59
51273,1991-05-20,75.14851485148515,54.86138613861386,19.61
51274,1991-05-21,79.12871287128714,58.07425742574257,15.67
51275,1991-05-22,80.52475247524752,60.7363184079602,21.17
51276,1991-05-23,80.84653465346534,60.76119402985075,29.540000000000003
51277,1991-05-24,81.56930693069307,61.42079207920792,24.310000000000002
51278,1991-05-25,80.62871287128714,61.208955223880594,45.71000000000001
51279,1991-05-26,80.49751243781094,61.16417910447761,36.55
51280,1991-05-27,82.11386138613861,61.78606965174129,34.97
51281,1991-05-28,84.11386138613861,62.6865671641791,23.049999999999997
51282,1991-05-29,83.82178217821782,62.084158415841586,31.52
51283,1991-05-30,82.23383084577114,62.381188118811885,35.31
51284,1991-05-31,82.5940594059406,62.87128712871287,28.689999999999998
51285,1991-06-01,82.83743842364532,62.11330049261084,38.7
51286,1991-06-02,82.99014778325123,61.16748768472906,24.89
51287,1991-06-03,83.25615763546799,60.94581280788177,20.44
51288,1991-06-04,79.77832512315271,58.603960396039604,23.72
51289,1991-06-05,77.78325123152709,57.26108374384236,18.12
51290,1991-06-06,78.37931034482759,56.467980295566505,15.46
51291,1991-06-07,79.97536945812809,56.12315270935961,15.969999999999999
51292,1991-06-08,82.13793103448276,57.310344827586206,6.71
51293,1991-06-09,83.96059113300493,58.58128078817734,10.68
51294,1991-06-10,84.37931034482759,60.603960396039604,16.82
51295,1991-06-11,84.27093596059113,61.8423645320197,23.46
51296,1991-06-12,84.33004926108374,61.857142857142854,12.170000000000002
51297,1991-06-13,83.67821782178218,61.14778325123153,17.599999999999998
51298,1991-06-14,84.57635467980296,61.556650246305416,27.57
51299,1991-06-15,84.6896551724138,61.847290640394085,28.769999999999996
51300,1991-06-16,84.16256157635468,61.714285714285715,22.31
51301,1991-06-17,85.08866995073892,61.13300492610838,14.739999999999998
51302,1991-06-18,85.58620689655173,61.74384236453202,30.78
51303,1991-06-19,84.26108374384236,62.87192118226601,22.260000000000005
51304,1991-06-20,85.27093596059113,63.38423645320197,25.980000000000004
51305,1991-06-21,84.17241379310344,62.556650246305416,29.189999999999998
51306,1991-06-22,80.04950495049505,60.89655172413793,33.38
51307,1991-06-23,80.66336633663366,60.04455445544554,16.93
51308,1991-06-24,82.34653465346534,60.926108374384235,12.249999999999998
51309,1991-06-25,84.57635467980296,62.58620689655172,18.37
51310,1991-06-26,85.78325123152709,63.891625615763544,11.8
51311,1991-06-27,86.6896551724138,65.03465346534654,9.149999999999999
51312,1991-06-28,87.4384236453202,66.08374384236453,14.78
51313,1991-06-29,87.60098522167488,66.66336633663366,17.7
51314,1991-06-30,87.13300492610837,65.58128078817734,29.42
51315,1991-07-01,88.28571428571429,65.13300492610837,20.77
51316,1991-07-02,88.89162561576354,65.73891625615764,22.22
51317,1991-07-03,87.6256157635468,65.06435643564356,16.759999999999998
51318,1991-07-04,87.2636815920398,64.58128078817734,29.509999999999998
51319,1991-07-05,88.63546798029557,64.84729064039409,17.79
51320,1991-07-06,89.84158415841584,65.86699507389163,19.259999999999998
51321,1991-07-07,88.67487684729063,66.45812807881774,27.089999999999996
51322,1991-07-08,86.39408866995073,64.72277227722772,21.299999999999997
51323,1991-07-09,85.75369458128078,63.95522388059702,16.189999999999998
51324,1991-07-10,86.47783251231527,64.20197044334975,25.47
51325,1991-07-11,87.17241379310344,64.94581280788178,24.639999999999997
51326,1991-07-12,87.89108910891089,65.44334975369458,25.5
51327,1991-07-13,86.03465346534654,65.48019801980197,34.120000000000005
51328,1991-07-14,86.67980295566502,63.6256157635468,8.82
51329,1991-07-15,88.17733990147784,63.10344827586207,9.930000000000001
51330,1991-07-16,89.34158415841584,64.86699507389163,14.28
51331,1991-07-17,89.74384236453201,66.08374384236453,29.26
51332,1991-07-18,90.95566502463055,66.66995073891626,14.66
51333,1991-07-19,90.3743842364532,67.52970297029702,11.51
51334,1991-07-20,91.03448275862068,68.0935960591133,12.350000000000001
51335,1991-07-21,91.47290640394088,68.67980295566502,17.86
51336,1991-07-22,91.23645320197045,67.99014778325123,22.88
51337,1991-07-23,89.22167487684729,66.33004926108374,20.14
51338,1991-07-24,86.2512315270936,63.935960591133004,20.62
51339,1991-07-25,83.85221674876847,62.57142857142857,20.35
51340,1991-07-26,84.06896551724138,62.142857142857146,32.82
51341,1991-07-27,84.77339901477832,62.233830845771145,25.75
51342,1991-07-28,85.41379310344827,63.004926108374384,24.020000000000003
51343,1991-07-29,85.56435643564356,63.364532019704434,22.03
51344,1991-07-30,87.05911330049261,62.78817733990148,14.26
51345,1991-07-31,88.95049504950495,63.47290640394089,9.32
51346,1991-08-01,89.28217821782178,64.34482758620689,13.29
51347,1991-08-02,89.29064039408867,65.45320197044335,22.71
51348,1991-08-03,86.51741293532338,65.26865671641791,23.11
51349,1991-08-04,85.25247524752476,64.07425742574257,11.33
51350,1991-08-05,84.96039603960396,63.336633663366335,11.379999999999999
51351,1991-08-06,85.18316831683168,63.45771144278607,14.64
51352,1991-08-07,87.43069306930693,64.81683168316832,29.770000000000003
51353,1991-08-08,87.31683168316832,64.7910447761194,46.019999999999996
51354,1991-08-09,85.15346534653466,63.92079207920792,49.44
51355,1991-08-10,85.02475247524752,62.772277227722775,33.24
51356,1991-08-11,85.7412935323383,61.7970297029703,15.65
51357,1991-08-12,85.4039408866995,62.26108374384236,13.23
51358,1991-08-13,85.0940594059406,62.610837438423644,8.53
51359,1991-08-14,85.17733990147784,62.84158415841584,27.240000000000002
51360,1991-08-15,86.0935960591133,63.53694581280788,14.649999999999999
51361,1991-08-16,87.3743842364532,64.3069306930693,12.82
51362,1991-08-17,87.6896551724138,64.72413793103448,23.090000000000003
51363,1991-08-18,86.80788177339902,64.04950495049505,19.98
51364,1991-08-19,84.78325123152709,62.80295566502463,48.81999999999999
51365,1991-08-20,84.86699507389163,61.07920792079208,20.43
51366,1991-08-21,86.62068965517241,61.354679802955665,15.420000000000002
51367,1991-08-22,88.66009852216749,62.68472906403941,11.030000000000001
51368,1991-08-23,87.49753694581281,63.433497536945815,8.5
51369,1991-08-24,87.85074626865672,64.35148514851485,15.040000000000001
51370,1991-08-25,87.83743842364532,64.81773399014779,17.14
51371,1991-08-26,87.76354679802955,65.31188118811882,10.95
51372,1991-08-27,88.11822660098522,66.07881773399015,20.519999999999996
51373,1991-08-28,88.92610837438424,66.94088669950739,14.809999999999999
51374,1991-08-29,90.04950495049505,66.5223880597015,18.54
51375,1991-08-30,90.20197044334975,65.7487684729064,25.73
51376,1991-08-31,86.03940886699507,63.22660098522167,26.54
51377,1991-09-01,83.49261083743842,60.69458128078818,13.72
51378,1991-09-02,84.72413793103448,60.724137931034484,18.34
51379,1991-09-03,84.24137931034483,61.45812807881774,31.36
51380,1991-09-04,83.24752475247524,59.995073891625616,24.560000000000002
51381,1991-09-05,83.33004926108374,59.66502463054187,15.540000000000003
51382,1991-09-06,85.22772277227723,60.423645320197046,12.51
51383,1991-09-07,85.25615763546799,63.0,35.400000000000006
51384,1991-09-08,84.00492610837438,63.029556650246306,24.22
51385,1991-09-09,83.62068965517241,62.75369458128079,19.01
51386,1991-09-10,81.5320197044335,62.15346534653465,14.870000000000001
51387,1991-09-11,81.75862068965517,60.49261083743843,16.47
51388,1991-09-12,82.98029556650246,61.0935960591133,16.68
51389,1991-09-13,84.08866995073892,61.69458128078818,17.82
51390,1991-09-14,83.4088669950739,62.689655172413794,25.130000000000003
51391,1991-09-15,84.16748768472907,62.16831683168317,20.700000000000003
51392,1991-09-16,83.73399014778325,60.65024630541872,13.91
51393,1991-09-17,81.82266009852216,58.82266009852217,13.64
51394,1991-09-18,76.14285714285714,54.243781094527364,25.360000000000003
51395,1991-09-19,71.21674876847291,48.7192118226601,27.88
51396,1991-09-20,70.70792079207921,46.827586206896555,10.95
51397,1991-09-21,73.01485148514851,47.2970297029703,4.51
51398,1991-09-22,73.47783251231527,48.94059405940594,10.969999999999999
51399,1991-09-23,73.95566502463055,50.793103448275865,9.07
51400,1991-09-24,73.65024630541872,51.310344827586206,44.449999999999996
51401,1991-09-25,73.86138613861387,50.26600985221675,51.89
51402,1991-09-26,73.0,47.9064039408867,14.860000000000001
51403,1991-09-27,72.52216748768473,46.004950495049506,1.05
51404,1991-09-28,74.74384236453201,45.98514851485149,0.25
51405,1991-09-29,77.42574257425743,49.415841584158414,8.97
51406,1991-09-30,78.0,50.8423645320197,4.9399999999999995
51407,1991-10-01,79.45544554455445,53.03465346534654,12.430000000000001
51408,1991-10-02,79.9059405940594,55.51485148514851,12.239999999999998
51409,1991-10-03,76.81683168316832,53.74752475247525,14.72
51410,1991-10-04,73.67326732673267,51.633663366336634,43.63
51411,1991-10-05,70.32338308457712,47.48019801980198,34.07
51412,1991-10-06,66.42574257425743,42.66831683168317,15.860000000000001
51413,1991-10-07,69.2128712871287,41.004950495049506,1.05
51414,1991-10-08,74.53731343283582,43.50990099009901,8.67
51415,1991-10-09,76.2128712871287,46.51485148514851,6.04
51416,1991-10-10,76.74752475247524,47.65346534653465,5.6899999999999995
51417,1991-10-11,76.41791044776119,48.79207920792079,6.48
51418,1991-10-12,74.14851485148515,47.21782178217822,4.22
51419,1991-10-13,71.54455445544555,44.840796019900495,2.52
51420,1991-10-14,69.4059405940594,44.114427860696516,8.02
51421,1991-10-15,69.01980198019803,44.014925373134325,16.42
51422,1991-10-16,72.38613861386139,43.222772277227726,8.43
51423,1991-10-17,73.10891089108911,43.301980198019805,12.84
51424,1991-10-18,70.03465346534654,41.301980198019805,8.219999999999999
51425,1991-10-19,67.14356435643565,39.58910891089109,4.91
51426,1991-10-20,66.13432835820896,39.881188118811885,0.78
51427,1991-10-21,70.665,43.45049504950495,1.34
51428,1991-10-22,73.60696517412936,48.460396039603964,6.7700000000000005
51429,1991-10-23,71.2128712871287,50.133663366336634,12.93
51430,1991-10-24,68.2871287128713,50.975124378109456,30.13
51431,1991-10-25,66.46534653465346,49.62871287128713,34.0
51432,1991-10-26,66.5,50.41089108910891,46.94
51433,1991-10-27,65.89603960396039,49.9009900990099,20.340000000000003
51434,1991-10-28,63.70792079207921,45.76237623762376,46.510000000000005
51435,1991-10-29,59.54455445544554,39.75124378109453,37.27
51436,1991-10-30,53.28712871287129,35.16831683168317,28.88
51437,1991-10-31,54.02970297029703,36.35643564356435,47.66
51438,1991-11-01,52.975247524752476,33.64356435643565,50.78
51439,1991-11-02,45.74752475247525,28.465346534653467,4.04
51440,1991-11-03,41.73267326732673,25.492537313432837,2.06
51441,1991-11-04,43.306930693069305,23.766169154228855,7.32
51442,1991-11-05,48.85643564356435,27.31188118811881,11.639999999999999
51443,1991-11-06,50.772277227722775,27.871287128712872,4.37
51444,1991-11-07,48.32338308457712,26.623762376237625,7.220000000000001
51445,1991-11-08,46.99009900990099,27.27363184079602,2.99
51446,1991-11-09,49.25247524752475,29.786069651741293,10.190000000000001
51447,1991-11-10,49.53465346534654,32.133663366336634,16.22
51448,1991-11-11,51.26237623762376,34.68316831683168,23.37
51449,1991-11-12,54.39108910891089,35.48019801980198,4.550000000000001
51450,1991-11-13,58.975247524752476,36.68811881188119,3.1900000000000004
51451,1991-11-14,59.23267326732673,38.836633663366335,14.809999999999999
51452,1991-11-15,58.73762376237624,40.504950495049506,14.89
51453,1991-11-16,57.12871287128713,39.19402985074627,21.950000000000003
51454,1991-11-17,56.83168316831683,39.12871287128713,47.2
51455,1991-11-18,60.14356435643565,42.01485148514851,20.009999999999998
51456,1991-11-19,61.94059405940594,44.34653465346535,36.33
51457,1991-11-20,62.06435643564357,41.885572139303484,45.46
51458,1991-11-21,59.13861386138614,41.44059405940594,28.53
