Date,Price,Open,High,Low,Vol.,Change %
22/02/1996,495.50,505.5,507,495,15.32K,-2.94%
21/02/1996,510.50,514,517.5,510,8.14K,-0.49%
20/02/1996,513.00,520.5,520.5,509,10.91K,-1.96%
16/02/1996,523.25,524.5,527.5,519,8.70K,-0.52%
15/02/1996,526.00,526,530,523.5,8.37K,-0.38%
14/02/1996,528.00,517.5,533,517.5,15.26K,2.47%
13/02/1996,515.25,512.5,516,508.5,7.30K,0.68%
12/02/1996,511.75,514.5,517.5,511,5.81K,-0.29%
09/02/1996,513.25,513.5,517.75,512.5,7.70K,0.64%
08/02/1996,510.00,512,512.5,506.5,10.71K,-0.68%
07/02/1996,513.50,522,523,513,13.27K,-1.72%
06/02/1996,522.50,518,524,517.5,11.93K,0.92%
05/02/1996,517.75,524,524,514,12.04K,-1.66%
02/02/1996,526.50,518.5,527,516,13.05K,1.74%
01/02/1996,517.50,518,524,515,14.29K,-0.38%
31/01/1996,519.50,527.5,527.5,513,20.46K,-1.28%
30/01/1996,526.25,522,527.5,515,25.50K,1.10%
29/01/1996,520.50,511,521.5,507.5,29.65K,2.71%
26/01/1996,506.75,493,507,493,30.37K,3.26%
25/01/1996,490.75,490.5,491.75,486.5,10.90K,-0.20%
24/01/1996,491.75,490.5,495.5,488.5,13.91K,-0.10%
23/01/1996,492.25,479.5,493,479.5,20.74K,2.07%
22/01/1996,482.25,488,488,480.5,10.32K,-1.03%
19/01/1996,487.25,485,488,483,11.91K,0.88%
18/01/1996,483.00,481.25,484,478.25,10.30K,0.84%
17/01/1996,479.00,481.5,482.5,473,21.19K,-0.21%
16/01/1996,480.00,494.75,495.5,478,31.20K,-3.23%
15/01/1996,496.00,497.5,499,493.5,10.21K,-0.50%
12/01/1996,498.50,488.5,499.5,488.5,14.24K,1.94%
11/01/1996,489.00,493.5,494.5,488.25,13.84K,-1.21%
10/01/1996,495.00,495,500,494.25,14.30K,-0.15%
09/01/1996,495.75,484,497.5,484,15.67K,2.53%
08/01/1996,483.50,489,490,483,19.19K,-2.03%
05/01/1996,493.50,500,501,492,20.13K,-1.35%
04/01/1996,500.25,508.5,509.5,496,22.44K,-1.57%
03/01/1996,508.25,506,509.5,501.5,16.60K,-0.05%
02/01/1996,508.50,512,517,508,17.60K,-2.12%
01/01/1996,519.50,512,527.5,473,400.65K,1.42%
29/12/1995,512.25,513,514.5,510,8.77K,0.54%
28/12/1995,509.50,504.5,511.5,504,11.34K,1.19%
27/12/1995,503.50,504.5,506,501.25,7.36K,0.00%
26/12/1995,503.50,499,506.25,498,6.07K,0.50%
22/12/1995,501.00,499,502.5,497.75,7.33K,0.40%
21/12/1995,499.00,493,501,493,15.99K,-0.50%
20/12/1995,501.50,506.5,507,501,8.70K,-1.81%
19/12/1995,510.75,517,517,510,20.91K,-0.97%
18/12/1995,515.75,508.5,516,508,1.27K,1.83%
15/12/1995,506.50,506,509,505,0.66K,-0.25%
14/12/1995,507.75,515.5,515.5,506,1.12K,-1.55%
13/12/1995,515.75,512,518.5,511,0.90K,0.34%
12/12/1995,514.00,518.5,518.5,510,1.90K,-0.87%
11/12/1995,518.50,520,525,518,1.46K,0.19%
08/12/1995,517.50,517,519,515,1.06K,0.29%
07/12/1995,516.00,519,522,514,2.65K,1.62%
06/12/1995,507.75,505.5,508.5,503,1.59K,0.74%
05/12/1995,504.00,493.5,504.5,492.25,1.55K,1.92%
04/12/1995,494.50,501.5,502.5,494,1.39K,-1.20%
01/12/1995,500.50,501,505.25,497.5,2.31K,-0.20%
30/11/1995,501.50,503.5,505.5,500,3.07K,0.10%
29/11/1995,501.00,492.5,502,492.25,9.22K,1.62%
28/11/1995,493.00,495.5,497,491.5,6.33K,-0.50%
27/11/1995,495.50,502.5,504.5,495,6.71K,-1.15%
24/11/1995,501.25,498.5,502.5,498.25,2.31K,0.60%
22/11/1995,498.25,494,498.5,494,3.62K,0.66%
21/11/1995,495.00,496.5,498,488,7.48K,-0.20%
20/11/1995,496.00,494,498.5,492.5,6.35K,0.71%
17/11/1995,492.50,491.5,494.75,488.75,8.66K,0.25%
16/11/1995,491.25,485,492,481,13.41K,1.45%
15/11/1995,484.25,490.5,491,483.5,6.43K,-1.27%
14/11/1995,490.50,489,491,483.5,10.29K,0.10%
13/11/1995,490.00,496.5,496.5,488,9.55K,-1.41%
10/11/1995,497.00,483,498,483,15.75K,2.42%
09/11/1995,485.25,494.75,494.75,484,15.22K,-1.57%
08/11/1995,493.00,491,493.75,490,7.18K,0.20%
07/11/1995,492.00,491,493,488.5,9.12K,0.25%
06/11/1995,490.75,484,491,484,10.26K,1.39%
03/11/1995,484.00,485.5,487.25,480,16.68K,-0.62%
02/11/1995,487.00,500,502.5,485,15.71K,-2.31%
01/11/1995,498.50,498.5,499,492.5,11.81K,0.15%
31/10/1995,497.75,496,499,493.5,9.21K,0.25%
30/10/1995,496.50,497,499,493,8.68K,-0.65%
27/10/1995,499.75,499,501.5,495.5,9.47K,-0.30%
26/10/1995,501.25,501.5,503,499.5,12.80K,0.50%
25/10/1995,498.75,492,499.5,491,14.54K,1.17%
24/10/1995,493.00,502.5,502.5,491,19.27K,-1.99%
23/10/1995,503.00,510.5,510.5,502,10.75K,-1.13%
20/10/1995,508.75,507.5,511.5,503.5,15.11K,0.25%
19/10/1995,507.50,502.5,508.5,499.5,21.08K,1.55%
18/10/1995,499.75,492,501,490.5,17.72K,1.68%
17/10/1995,491.50,496.5,498.5,491,15.07K,-1.21%
16/10/1995,497.50,488.5,498,488.5,19.90K,2.42%
13/10/1995,485.75,479,488.5,479,11.19K,1.25%
12/10/1995,479.75,477,483,476.5,10.56K,-0.16%
11/10/1995,480.50,489,490,480,17.79K,-0.67%
10/10/1995,483.75,483,486,481.75,13.18K,0.42%
09/10/1995,481.75,472.5,482.5,472.5,10.63K,1.42%
06/10/1995,475.00,481.5,482.5,474,12.34K,-0.84%
05/10/1995,479.00,484.5,486.5,475.5,15.62K,-1.34%
04/10/1995,485.50,484.5,486,481.5,12.35K,-0.21%
03/10/1995,486.50,489,489.75,486,7.84K,-1.02%
02/10/1995,491.50,492.5,494,485.5,11.87K,-1.26%
01/10/1995,497.75,492.5,511.5,472.5,296.97K,1.12%
29/09/1995,492.25,489,493,487,14.45K,1.65%
28/09/1995,484.25,484,485,481,11.60K,0.78%
27/09/1995,480.50,478,484,472.5,17.35K,0.42%
26/09/1995,478.50,479.5,481.5,476.25,10.18K,-0.26%
25/09/1995,479.75,485,486,475,13.89K,-0.67%
22/09/1995,483.00,488,488,481,15.03K,-1.63%
21/09/1995,491.00,489.5,496.75,488,18.21K,3.64%
20/09/1995,473.75,478,481,473.5,3.56K,-0.26%
19/09/1995,475.00,470,475,466.25,0.26K,0.42%
18/09/1995,473.00,475,475,467,0.14K,2.16%
15/09/1995,463.00,465,469,461,0.24K,0.33%
14/09/1995,461.50,457,466,457,0.52K,0.22%
13/09/1995,460.50,464,464,457.5,1.42K,-1.34%
12/09/1995,466.75,461,472,458.5,1.22K,1.85%
11/09/1995,458.25,459,459,454,1.20K,-0.81%
08/09/1995,462.00,468,471,461,1.30K,-1.70%
07/09/1995,470.00,459,470,458.25,1.49K,3.18%
06/09/1995,455.50,453,457.5,451.5,2.04K,0.72%
05/09/1995,452.25,449,456.5,448.5,1.74K,1.12%
01/09/1995,447.25,450,452.5,444,2.82K,-0.45%
31/08/1995,449.25,434,450,434,4.26K,3.87%
30/08/1995,432.50,430,436,430,7.52K,-0.35%
29/08/1995,434.00,441,442,433,5.56K,-1.53%
28/08/1995,440.75,442,449,440,3.17K,0.00%
