x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.4.29,2020-04-29 00:00:00,SK,2020,4,29,12.5,,2.8,,22.2,,,M,,M,,M,,,,M,,M,0,,5.5,,17,,72,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.4.30,2020-04-30 00:00:00,SK,2020,4,30,16.7,,5,,28.3,,,M,,M,,M,,,,M,,M,0,,1.3,,21,,79,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.1,2020-05-01 00:00:00,SK,2020,5,1,10.2,,2.4,,18,,,M,,M,,M,,,,M,,M,0,,7.8,,35,,91,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.2,2020-05-02 00:00:00,SK,2020,5,2,7.6,,-2.3,,17.5,,,M,,M,,M,,,,M,,M,0,,10.4,,29,,100,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.3,2020-05-03 00:00:00,SK,2020,5,3,8.9,,-0.4,,18.1,,,M,,M,,M,,,,M,,M,0,,9.1,,30,,90,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.4,2020-05-04 00:00:00,SK,2020,5,4,10.5,,5.5,,15.4,,,M,,M,,M,,,,M,,M,0,,7.5,,36,,96,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.5,2020-05-05 00:00:00,SK,2020,5,5,9.1,,-1,,19.1,,,M,,M,,M,,,,M,,M,0,,8.9,,28,,100,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.6,2020-05-06 00:00:00,SK,2020,5,6,10.7,,1.4,,19.9,,,M,,M,,M,,,,M,,M,0,,7.3,,23,,97,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.7,2020-05-07 00:00:00,SK,2020,5,7,9.7,,1.1,,18.2,,,M,,M,,M,,,,M,,M,0,,8.3,,16,,61,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.8,2020-05-08 00:00:00,SK,2020,5,8,8.3,,-0.4,,17,,,M,,M,,M,,,,M,,M,0,,9.7,,27,,96,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.9,2020-05-09 00:00:00,SK,2020,5,9,2.4,,-1.2,,5.9,,,M,,M,,M,,,,M,,M,0,,15.6,,56,,99,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.10,2020-05-10 00:00:00,SK,2020,5,10,3.1,,-3.4,,9.5,,,M,,M,,M,,,,M,,M,0,,14.9,,28,,95,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.11,2020-05-11 00:00:00,SK,2020,5,11,2.8,,-5,,10.6,,,M,,M,,M,,,,M,,M,0,,15.2,,26,,89,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.12,2020-05-12 00:00:00,SK,2020,5,12,5.6,,-3.2,,14.3,,,M,,M,,M,,,,M,,M,0,,12.4,,23,,74,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.13,2020-05-13 00:00:00,SK,2020,5,13,8.1,,2,,14.1,,,M,,M,,M,,,,M,,M,0,,9.9,,33,,84,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.14,2020-05-14 00:00:00,SK,2020,5,14,9.1,,-1.4,,19.6,,,M,,M,,M,,,,M,,M,0,,8.9,,,M,,M
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.15,2020-05-15 00:00:00,SK,2020,5,15,4.6,,-4.5,,13.6,,,M,,M,,M,,,,M,,M,0,,13.4,,20,,85,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.16,2020-05-16 00:00:00,SK,2020,5,16,14,,2.7,,25.2,,,M,,M,,M,,,,M,,M,0,,4,,19,,55,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.17,2020-05-17 00:00:00,SK,2020,5,17,19,,11.4,,26.6,,,M,,M,,M,,,,M,,M,1,,0,,20,,60,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.18,2020-05-18 00:00:00,SK,2020,5,18,17,,9.8,,24.1,,,M,,M,,M,,,,M,,M,0,,1,,35,,71,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.19,2020-05-19 00:00:00,SK,2020,5,19,18.1,,11.3,,24.9,,,M,,M,,M,,,,M,,M,0.1,,0,,31,,93,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.20,2020-05-20 00:00:00,SK,2020,5,20,10.4,,8.3,,12.4,,,M,,M,,M,,,,M,,M,0,,7.6,,72,,96,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.21,2020-05-21 00:00:00,SK,2020,5,21,15.2,,8.1,,22.2,,,M,,M,,M,,,,M,,M,0,,2.8,,40,,95,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.22,2020-05-22 00:00:00,SK,2020,5,22,12.9,,4.9,,20.8,,,M,,M,,M,,,,M,,M,0,,5.1,,28,,90,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.23,2020-05-23 00:00:00,SK,2020,5,23,9.1,,3.9,,14.3,,,M,,M,,M,,,,M,,M,0,,8.9,,47,,89,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.24,2020-05-24 00:00:00,SK,2020,5,24,13.1,,6,,20.1,,,M,,M,,M,,,,M,,M,0,,4.9,,30,,85,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.25,2020-05-25 00:00:00,SK,2020,5,25,,M,,M,,M,,M,,M,,M,,,,M,,M,,M,,M,,M,,M
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.26,2020-05-26 00:00:00,SK,2020,5,26,,M,,M,,M,,M,,M,,M,,,,M,,M,,M,,M,36,,85,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.27,2020-05-27 00:00:00,SK,2020,5,27,11.3,,5.8,,16.8,,,M,,M,,M,,,,M,,M,0,,6.7,,40,,89,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.28,2020-05-28 00:00:00,SK,2020,5,28,11,,3.8,,18.2,,,M,,M,,M,,,,M,,M,0,,7,,29,,97,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.29,2020-05-29 00:00:00,SK,2020,5,29,11.9,,5.9,,17.9,,,M,,M,,M,,,,M,,M,0,,6.1,,,M,,M
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.30,2020-05-30 00:00:00,SK,2020,5,30,15.8,,6.6,,25,,,M,,M,,M,,,,M,,M,0,,2.2,,25,,79,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.5.31,2020-05-31 00:00:00,SK,2020,5,31,20.2,,10.8,,29.6,,,M,,M,,M,,,,M,,M,2.2,,0,,33,,62,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.1,2020-06-01 00:00:00,SK,2020,6,1,17.5,,10.6,,24.4,,,M,,M,,M,,,,M,,M,0,,0.5,,27,,77,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.2,2020-06-02 00:00:00,SK,2020,6,2,16.2,,8.4,,24,,,M,,M,,M,,,,M,,M,0,,1.8,,22,,89,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.3,2020-06-03 00:00:00,SK,2020,6,3,14,,9.5,,18.5,,,M,,M,,M,,,,M,,M,0,,4,,40,,70,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.4,2020-06-04 00:00:00,SK,2020,6,4,11,,6.2,,15.7,,,M,,M,,M,,,,M,,M,0,,7,,55,,85,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.5,2020-06-05 00:00:00,SK,2020,6,5,11.6,,5.3,,17.9,,,M,,M,,M,,,,M,,M,0,,6.4,,44,,93,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.6,2020-06-06 00:00:00,SK,2020,6,6,11.9,,9.6,,14.1,,,M,,M,,M,,,,M,,M,0,,6.1,,71,,94,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.7,2020-06-07 00:00:00,SK,2020,6,7,12.5,,8.7,,16.2,,,M,,M,,M,,,,M,,M,0,,5.5,,67,,98,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.8,2020-06-08 00:00:00,SK,2020,6,8,9.8,,6.1,,13.5,,,M,,M,,M,,,,M,,M,0,,8.2,,,M,,M
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.9,2020-06-09 00:00:00,SK,2020,6,9,12,,3.5,,20.4,,,M,,M,,M,,,,M,,M,0,,6,,31,,96,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.10,2020-06-10 00:00:00,SK,2020,6,10,14.9,,6.8,,22.9,,,M,,M,,M,,,,M,,M,0,,3.1,,28,,90,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.11,2020-06-11 00:00:00,SK,2020,6,11,12.4,,5.7,,19,,,M,,M,,M,,,,M,,M,0,,5.6,,45,,96,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.12,2020-06-12 00:00:00,SK,2020,6,12,17.5,,7.4,,27.5,,,M,,M,,M,,,,M,,M,0,,0.5,,32,,85,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.13,2020-06-13 00:00:00,SK,2020,6,13,22.1,,14.7,,29.5,,,M,,M,,M,,,,M,,M,4.1,,0,,35,,69,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.14,2020-06-14 00:00:00,SK,2020,6,14,18.5,,13.6,,23.3,,,M,,M,,M,,,,M,,M,0.5,,0,,53,,87,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.15,2020-06-15 00:00:00,SK,2020,6,15,15.1,,9.5,,20.7,,,M,,M,,M,,,,M,,M,0,,2.9,,39,,87,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.16,2020-06-16 00:00:00,SK,2020,6,16,16.8,,9.2,,24.4,,,M,,M,,M,,,,M,,M,0,,1.2,,31,,96,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.17,2020-06-17 00:00:00,SK,2020,6,17,12,,7.9,,16,,,M,,M,,M,,,,M,,M,0,,6,,83,,95,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.18,2020-06-18 00:00:00,SK,2020,6,18,12.1,,7.2,,16.9,,,M,,M,,M,,,,M,,M,0,,5.9,,38,,97,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.19,2020-06-19 00:00:00,SK,2020,6,19,11.7,,7.3,,16.1,,,M,,M,,M,,,,M,,M,0,,6.3,,45,,85,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.20,2020-06-20 00:00:00,SK,2020,6,20,11.1,,6.5,,15.6,,,M,,M,,M,,,,M,,M,0,,6.9,,55,,92,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.21,2020-06-21 00:00:00,SK,2020,6,21,10.7,,3.4,,18,,,M,,M,,M,,,,M,,M,0,,7.3,,41,,98,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.22,2020-06-22 00:00:00,SK,2020,6,22,13.9,,3.6,,24.2,,,M,,M,,M,,,,M,,M,0,,4.1,,38,,94,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.23,2020-06-23 00:00:00,SK,2020,6,23,20.3,,12.6,,28,,,M,,M,,M,,,,M,,M,2.3,,0,,37,,76,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.24,2020-06-24 00:00:00,SK,2020,6,24,20.6,,16.1,,25,,,M,,M,,M,,,,M,,M,2.6,,0,,58,,94,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.25,2020-06-25 00:00:00,SK,2020,6,25,20.4,,14.3,,26.4,,,M,,M,,M,,,,M,,M,2.4,,0,,34,,96,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.26,2020-06-26 00:00:00,SK,2020,6,26,20.7,,11.3,,30,,,M,,M,,M,,,,M,,M,2.7,,0,,35,,89,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.27,2020-06-27 00:00:00,SK,2020,6,27,17,,13.6,,20.3,,,M,,M,,M,,,,M,,M,0,,1,,65,,97,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.28,2020-06-28 00:00:00,SK,2020,6,28,16.3,,12.4,,20.2,,,M,,M,,M,,,,M,,M,0,,1.7,,69,,99,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.29,2020-06-29 00:00:00,SK,2020,6,29,17.2,,14.6,,19.8,,,M,,M,,M,,,,M,,M,0,,0.8,,69,,96,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.6.30,2020-06-30 00:00:00,SK,2020,6,30,16.1,,13.5,,18.6,,,M,,M,,M,,,,M,,M,0,,1.9,,93,,99,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.1,2020-07-01 00:00:00,SK,2020,7,1,19.9,,15.3,,24.4,,,M,,M,,M,,,,M,,M,1.9,,0,,43,,98,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.2,2020-07-02 00:00:00,SK,2020,7,2,18.4,,12.5,,24.2,,,M,,M,,M,,,,M,,M,0.4,,0,,33,,82,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.3,2020-07-03 00:00:00,SK,2020,7,3,18.2,,10.5,,25.9,,,M,,M,,M,,,,M,,M,0.2,,0,,36,,83,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.4,2020-07-04 00:00:00,SK,2020,7,4,21.4,,12.9,,29.9,,,M,,M,,M,,,,M,,M,3.4,,0,,38,,93,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.5,2020-07-05 00:00:00,SK,2020,7,5,17.5,,11.7,,23.3,,,M,,M,,M,,,,M,,M,0,,0.5,,46,,91,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.6,2020-07-06 00:00:00,SK,2020,7,6,16.7,,9.2,,24.1,,,M,,M,,M,,,,M,,M,0,,1.3,,45,,97,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.7,2020-07-07 00:00:00,SK,2020,7,7,20.6,,12.1,,29.1,,,M,,M,,M,,,,M,,M,2.6,,0,,46,,89,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.8,2020-07-08 00:00:00,SK,2020,7,8,,M,,M,,M,,M,,M,,M,,,,M,,M,,M,,M,,M,,M
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.9,2020-07-09 00:00:00,SK,2020,7,9,18.1,,13.4,,22.8,,,M,,M,,M,,,,M,,M,0.1,,0,,53,,95,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.10,2020-07-10 00:00:00,SK,2020,7,10,17.9,,10.6,,25.1,,,M,,M,,M,,,,M,,M,0,,0.1,,52,,98,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.11,2020-07-11 00:00:00,SK,2020,7,11,18,,9.7,,26.2,,,M,,M,,M,,,,M,,M,0,,0,,40,,99,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.12,2020-07-12 00:00:00,SK,2020,7,12,19.1,,12.2,,25.9,,,M,,M,,M,,,,M,,M,1.1,,0,,47,,95,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.13,2020-07-13 00:00:00,SK,2020,7,13,,M,,M,,M,,M,,M,,M,,,,M,,M,,M,,M,,M,,M
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.14,2020-07-14 00:00:00,SK,2020,7,14,15.5,,10.1,,20.8,,,M,,M,,M,,,,M,,M,0,,2.5,,49,,92,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.15,2020-07-15 00:00:00,SK,2020,7,15,18.2,,12.7,,23.6,,,M,,M,,M,,,,M,,M,0.2,,0,,51,,94,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.16,2020-07-16 00:00:00,SK,2020,7,16,17.5,,8.9,,26.1,,,M,,M,,M,,,,M,,M,0,,0.5,,39,,97,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.17,2020-07-17 00:00:00,SK,2020,7,17,19.4,,13.3,,25.5,,,M,,M,,M,,,,M,,M,1.4,,0,,54,,94,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.18,2020-07-18 00:00:00,SK,2020,7,18,15.9,,9.7,,22,,,M,,M,,M,,,,M,,M,0,,2.1,,55,,98,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.19,2020-07-19 00:00:00,SK,2020,7,19,16.6,,9.7,,23.4,,,M,,M,,M,,,,M,,M,0,,1.4,,44,,99,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.20,2020-07-20 00:00:00,SK,2020,7,20,18.4,,12.8,,23.9,,,M,,M,,M,,,,M,,M,0.4,,0,,58,,99,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.21,2020-07-21 00:00:00,SK,2020,7,21,18.6,,10.8,,26.4,,,M,,M,,M,,,,M,,M,0.6,,0,,48,,100,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.22,2020-07-22 00:00:00,SK,2020,7,22,23.6,,15.2,,31.9,,,M,,M,,M,,,,M,,M,5.6,,0,,38,,88,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.23,2020-07-23 00:00:00,SK,2020,7,23,25,,18.1,,31.8,,,M,,M,,M,,,,M,,M,7,,0,,48,,98,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.24,2020-07-24 00:00:00,SK,2020,7,24,20.8,,15.3,,26.2,,,M,,M,,M,,,,M,,M,2.8,,0,,45,,98,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.25,2020-07-25 00:00:00,SK,2020,7,25,16.1,,11.9,,20.3,,,M,,M,,M,,,,M,,M,0,,1.9,,47,,96,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.26,2020-07-26 00:00:00,SK,2020,7,26,17.8,,10.7,,24.8,,,M,,M,,M,,,,M,,M,0,,0.2,,41,,94,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.27,2020-07-27 00:00:00,SK,2020,7,27,18.3,,8.4,,28.2,,,M,,M,,M,,,,M,,M,0.3,,0,,39,,97,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.28,2020-07-28 00:00:00,SK,2020,7,28,22.1,,12,,32.2,,,M,,M,,M,,,,M,,M,4.1,,0,,28,,93,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.29,2020-07-29 00:00:00,SK,2020,7,29,25.5,,17.9,,33.1,,,M,,M,,M,,,,M,,M,7.5,,0,,39,,82,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.30,2020-07-30 00:00:00,SK,2020,7,30,23.6,,15.4,,31.7,,,M,,M,,M,,,,M,,M,5.6,,0,,51,,97,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.7.31,2020-07-31 00:00:00,SK,2020,7,31,20.2,,14,,26.4,,,M,,M,,M,,,,M,,M,2.2,,0,,35,,91,
-106.7,52.170833333333334,SASKATOON INTL A,4057152,4057152.2020.8.1,2020-08-01 00:00:00,SK,2020,8,1,19.2,,9.1,,29.3,,,M,,M,,M,,,,M,,M,1.2,,0,,29,,92,
